ID,AREA,DEPENDENCIA,DEPENDENCIA SIMPLIF,NOMBRE ESTABLECIMIENTO,NOMBRE + OTRAS DENOMINACIONES,PROVINCIA,MUNICIPIO / DEPARTAMENTO,LOCALIDAD,DIRECCIÓN,DIRECCIÓN CONCAT,OBS,PÁG PDF,LATITUD,LONGITUD
635,211,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"DELEGACION ""ROSARIO"" DE LA POLICIA FEDERAL","DELEGACION ""ROSARIO"" DE LA POLICIA FEDERAL",SANTA FE, ROSARIO,,9 DE JULIO 233,"DELEGACION ""ROSARIO"" DE LA POLICIA FEDERAL, 9 DE JULIO 233, SANTA FE,  ROSARIO, ",,41,-32.9562087,-60.6279906
1070,211,ESTABLECIMIENTO EDUCATIVO,OTROS,"ESCUELA ""OSVALDO MAGNASCO""","ESCUELA ""OSVALDO MAGNASCO""",SANTA FE, ROSARIO,,Av. OVIDIO LAGOS 1502 y E. ZEBALLOS,"ESCUELA ""OSVALDO MAGNASCO"", Av. OVIDIO LAGOS 1502 y E. ZEBALLOS, SANTA FE,  ROSARIO, ",Sitio señalizado el 29/05/2015 (placa) y reposición posterior,41,-32.9508889,-60.663842
163,211,UNIDAD MILITAR EJERCITO,EJÉRCITO,"FABRICA MILITAR DE ARMAS ""DOMINGO MATHEU""","FABRICA MILITAR DE ARMAS ""DOMINGO MATHEU""",SANTA FE, ROSARIO,,Av. OVIDIO LAGOS 5200,"FABRICA MILITAR DE ARMAS ""DOMINGO MATHEU"", Av. OVIDIO LAGOS 5200, SANTA FE,  ROSARIO, ",Sitio señalizado el 30/10/2017 (cartel),41,-32.9927441,-60.6745993
1134,211,HOSPITAL PUBLICO,OTROS,"HOSPITAL ""DR. MARCELINO FREYRE""","HOSPITAL ""DR. MARCELINO FREYRE""",SANTA FE, ROSARIO,,OLIVE 1159,"HOSPITAL ""DR. MARCELINO FREYRE"", OLIVE 1159, SANTA FE,  ROSARIO, ",,41,-32.9133468,-60.679848
1133,211,HOSPITAL PUBLICO,OTROS,HOSPITAL CENTRAL DE ROSARIO,HOSPITAL CENTRAL DE ROSARIO,SANTA FE, ROSARIO,,MORENO y LA RIOJA,"HOSPITAL CENTRAL DE ROSARIO, MORENO y LA RIOJA, SANTA FE,  ROSARIO, ",,41,-33.0541681,-61.1657668
1135,211,ESTABLECIMIENTO PRIVADO,OTROS,"INSTITUTO ""CEFERINO NAMUNCURA""","INSTITUTO ""CEFERINO NAMUNCURA""",SANTA FE, ROSARIO,FUNES,Av. FUERZA AEREA 1825,"INSTITUTO ""CEFERINO NAMUNCURA"", Av. FUERZA AEREA 1825, SANTA FE,  ROSARIO, FUNES",,41,-32.9292877,-60.814018
256,211,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,JEFATURA DE POLICIA DE ROSARIO ,JEFATURA DE POLICIA DE ROSARIO / SERVICIO DE INFORMACIONES / LA FAVELA / EL POZO / UNIDAD REGIONAL II,SANTA FE, ROSARIO,,Predio e/calles MORENO - DORREGO - SANTA FE y SAN LORENZO,"JEFATURA DE POLICIA DE ROSARIO / SERVICIO DE INFORMACIONES / LA FAVELA / EL POZO / UNIDAD REGIONAL II, Predio e/calles MORENO - DORREGO - SANTA FE y SAN LORENZO, SANTA FE,  ROSARIO, ",ESPACIO DE MEMORIA creado en 2002 · Sitio señalizado el 16/05/2017 (pilares),41,-32.7477485,-60.7341297
357,211,ESTABLECIMIENTO PRIVADO,OTROS,LA CALAMITA ,LA CALAMITA / CASA DE LAS TORTURAS,SANTA FE, ROSARIO,GRANADERO BAIGORRIA,CORDOBA 1530 finca (actual calle EVA PERON),"LA CALAMITA / CASA DE LAS TORTURAS, CORDOBA 1530 finca (actual calle EVA PERON), SANTA FE,  ROSARIO, GRANADERO BAIGORRIA",Proyecto de Espacio de Memoria,41,-32.8580243,-60.7035177
403,211,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,POLICIA DE MENORES (SECCION FEMENINA),POLICIA DE MENORES (SECCION FEMENINA),SANTA FE, ROSARIO,,CAFFERATA 345 ROSARIO · SANTA FE COMISARIA 7ª DE ROSARIO,"POLICIA DE MENORES (SECCION FEMENINA), CAFFERATA 345 ROSARIO · SANTA FE COMISARIA 7ª DE ROSARIO, SANTA FE,  ROSARIO, ",,41,-32.9353246,-60.6694565
94,211,VIVIENDA O SIMILAR / PARTICULAR,OTROS,QUINTA DE FUNES,QUINTA DE FUNES,SANTA FE, ROSARIO,FUNES,Ruta Nac. Nº 9 y SAN JOSE,"QUINTA DE FUNES, Ruta Nac. Nº 9 y SAN JOSE, SANTA FE,  ROSARIO, FUNES",Sitio señalizado el 25/03/2016 (cartel),41,-32.9196531,-60.8365125
467,211,OTROS,OTROS,QUINTA OPERACIONAL FISHERTON,QUINTA OPERACIONAL FISHERTON,SANTA FE, ROSARIO,FISHERTON,Av. SAN JOSE DE CALASANZ 9100,"QUINTA OPERACIONAL FISHERTON, Av. SAN JOSE DE CALASANZ 9100, SANTA FE,  ROSARIO, FISHERTON",Sitio señalizado el 21/05/2018 (cartel),42,-32.9407336,-60.7552196
495,211,UNIDAD PENITENCIARIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,UNIDAD PENAL 3 DE ROSARIO (ENCAUSADOS) ,"UNIDAD PENAL 3 DE ROSARIO (ENCAUSADOS) / UNIDAD REGIONAL ""LA REDONDA""",SANTA FE, ROSARIO,,E. ZEBALLOS y RICCHIERI,"UNIDAD PENAL 3 DE ROSARIO (ENCAUSADOS) / UNIDAD REGIONAL ""LA REDONDA"", E. ZEBALLOS y RICCHIERI, SANTA FE,  ROSARIO, ",,42,-32.9587022,-60.6930416
1277,211,DEPENDENCIA SERVICIO PENITENCIARIO PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,UNIDAD PENAL 5 DE SANTA FE (INSTITUTO DE RECUPERACION DE MUJERES DE ROSARIO),UNIDAD PENAL 5 DE SANTA FE (INSTITUTO DE RECUPERACION DE MUJERES DE ROSARIO),SANTA FE, ROSARIO,,ING. THEDY 375,"UNIDAD PENAL 5 DE SANTA FE (INSTITUTO DE RECUPERACION DE MUJERES DE ROSARIO), ING. THEDY 375, SANTA FE,  ROSARIO, ",,42,-32.9236658,-60.6656746
7,211,UNIDAD PENITENCIARIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,UNIDAD PENAL DE CORONDA ,UNIDAD PENAL DE CORONDA / INSTITUTO CORRECCIONAL MODELO DE CORONDA (U.1),SANTA FE, SAN JERONIMO,CORONDA,SIN DIRECCIÓN,"UNIDAD PENAL DE CORONDA / INSTITUTO CORRECCIONAL MODELO DE CORONDA (U.1), SIN DIRECCIÓN, SANTA FE,  SAN JERONIMO, CORONDA",,42,-31.9817216,-60.9237594
1074,211,UNIDAD MILITAR EJERCITO,EJÉRCITO,BATALLON DE ARSENALES 121 ,BATALLON DE ARSENALES 121 / UNIDAD DE COMANDO AREA 211 / B Ars 121,SANTA FE, SAN LORENZO,FRAY LUIS BELTRAN,Ruta Nac. Nº 11 s/nº ,"BATALLON DE ARSENALES 121 / UNIDAD DE COMANDO AREA 211 / B Ars 121, Ruta Nac. Nº 11 s/nº , SANTA FE,  SAN LORENZO, FRAY LUIS BELTRAN",Sitio señalizado el 26/03/2015 (cartel),42,-32.7892609,-60.7260273
1069,211,VIVIENDA O SIMILAR / PARTICULAR,OTROS,LA INTERMEDIA ,LA INTERMEDIA / LA RIBERA,SANTA FE, SAN LORENZO,TIMBUES,Autopista Rosario-Santa Fe (frente a estación de servicio A.C.A.),"LA INTERMEDIA / LA RIBERA, Autopista Rosario-Santa Fe (frente a estación de servicio A.C.A.), SANTA FE,  SAN LORENZO, TIMBUES",,42,-32.7550837,-60.7563815
701,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,JEFATURA DE POLICIA DE TOSTADO,JEFATURA DE POLICIA DE TOSTADO,SANTA FE,9 DE JULIO,TOSTADO,Av. SAN MARTIN 1563,"JEFATURA DE POLICIA DE TOSTADO, Av. SAN MARTIN 1563, SANTA FE, 9 DE JULIO, TOSTADO",,42,-29.2324164,-61.7718868
350,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,JEFATURA DE POLICIA DE RAFAELA,JEFATURA DE POLICIA DE RAFAELA,SANTA FE, CASTELLANO,RAFAELA,SIN DIRECCIÓN,"JEFATURA DE POLICIA DE RAFAELA, SIN DIRECCIÓN, SANTA FE,  CASTELLANO, RAFAELA",,42,-31.2525979,-61.4916422
356,212,UNIDAD MILITAR FUERZA AEREA,FUERZA AÉREA,"BASE AEREA MILITAR ""RECONQUISTA"" ","BASE AEREA MILITAR ""RECONQUISTA"" / BRIGADA AEREA III",SANTA FE,GRAL. OBLIGADO,RECONQUISTA,SIN DIRECCIÓN,"BASE AEREA MILITAR ""RECONQUISTA"" / BRIGADA AEREA III, SIN DIRECCIÓN, SANTA FE, GRAL. OBLIGADO, RECONQUISTA",,42,-29.1908403,-59.6851658
355,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA DE RECONQUISTA,COMISARIA DE RECONQUISTA,SANTA FE,GRAL. OBLIGADO,RECONQUISTA,SIN DIRECCIÓN,"COMISARIA DE RECONQUISTA, SIN DIRECCIÓN, SANTA FE, GRAL. OBLIGADO, RECONQUISTA",,42,-29.1454231,-59.6450236
520,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,JEFATURA DE POLICIA DE RECONQUISTA ,JEFATURA DE POLICIA DE RECONQUISTA / UNIDAD REGIONAL IX,SANTA FE,GRAL. OBLIGADO,RECONQUISTA,SAN MARTIN y PATRICIO DIEZ,"JEFATURA DE POLICIA DE RECONQUISTA / UNIDAD REGIONAL IX, SAN MARTIN y PATRICIO DIEZ, SANTA FE, GRAL. OBLIGADO, RECONQUISTA",Sitio señalizado el 12/04/2018 (cartel),42,-29.1454231,-59.6450236
13,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,BRIGADA DE INVESTIGACIONES DE SANTA FE ,BRIGADA DE INVESTIGACIONES DE SANTA FE / SERVICIO DE INFORMACIONES (D-2),SANTA FE,SANTA FE,,OBISPO GELABERT esq. SAN MARTIN,"BRIGADA DE INVESTIGACIONES DE SANTA FE / SERVICIO DE INFORMACIONES (D-2), OBISPO GELABERT esq. SAN MARTIN, SANTA FE, SANTA FE, ",Sitio señalizado el 23/03/2013 (placa),43,-31.6343312,-60.7067085
1075,212,UNIDAD MILITAR EJERCITO,EJÉRCITO,CAMPO MILITAR SAN PEDRO ,CAMPO MILITAR SAN PEDRO / [A CORROBORAR SI CORRESPONDE INCLUSION COMO CCD],SANTA FE,SANTA FE,CAMPO ANDINO,SIN DIRECCIÓN,"CAMPO MILITAR SAN PEDRO / [A CORROBORAR SI CORRESPONDE INCLUSION COMO CCD], SIN DIRECCIÓN, SANTA FE, SANTA FE, CAMPO ANDINO",ENTERRAMIENTOS CLANDESTINOS · Sitio señalizado el 15/09/2012 (cartel),43,-31.2393694,-60.5301864
706,212,OTROS,OTROS,CASA EN SAN JOSE DEL RINCON ,CASA EN SAN JOSE DEL RINCON / EL BORGIA SIN DETERMINAR UBICACION,SANTA FE,SANTA FE,SAN JOSE DEL RINCON,SIN DIRECCIÓN,"CASA EN SAN JOSE DEL RINCON / EL BORGIA SIN DETERMINAR UBICACION, SIN DIRECCIÓN, SANTA FE, SANTA FE, SAN JOSE DEL RINCON",a 10 km de Santa Fe,43,-31.6000004,-60.5833282
1131,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 11ª DE SANTA FE,COMISARIA 11ª DE SANTA FE,SANTA FE,SANTA FE,,ARISTOBULO DEL VALLE 4806,"COMISARIA 11ª DE SANTA FE, ARISTOBULO DEL VALLE 4806, SANTA FE, SANTA FE, ",,43,-31.623625,-60.6992963
472,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 1ª DE SANTA FE,COMISARIA 1ª DE SANTA FE,SANTA FE,SANTA FE,,PRIMERA JUNTA 2454 e/25 DE MAYO y RIVADAVIA,"COMISARIA 1ª DE SANTA FE, PRIMERA JUNTA 2454 e/25 DE MAYO y RIVADAVIA, SANTA FE, SANTA FE, ",Sitio señalizado el 23/03/2013 (placa),43,-31.6475315,-60.7060109
1124,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 2ª DE SANTA FE,COMISARIA 2ª DE SANTA FE,SANTA FE,SANTA FE,,Av. GRAL. LOPEZ 3101,"COMISARIA 2ª DE SANTA FE, Av. GRAL. LOPEZ 3101, SANTA FE, SANTA FE, ",,43,-31.6559211,-60.7161789
1027,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 3ª DE SANTA FE,COMISARIA 3ª DE SANTA FE,SANTA FE,SANTA FE,,LAVALLE 3400 y BALCARCE,"COMISARIA 3ª DE SANTA FE, LAVALLE 3400 y BALCARCE, SANTA FE, SANTA FE, ",,43,-34.6012001,-58.4140936
134,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 4ª DE SANTA FE,COMISARIA 4ª DE SANTA FE,SANTA FE,SANTA FE,,TUCUMAN 3595 y DR. ZAVALLA,"COMISARIA 4ª DE SANTA FE, TUCUMAN 3595 y DR. ZAVALLA, SANTA FE, SANTA FE, ",Sitio señalizado el 23/03/2013 (placa),43,-31.6435479,-60.719868
135,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 8ª DE SANTA FE,COMISARIA 8ª DE SANTA FE,SANTA FE,SANTA FE,,Av. GRAL. PAZ 7374,"COMISARIA 8ª DE SANTA FE, Av. GRAL. PAZ 7374, SANTA FE, SANTA FE, ",,43,-31.6106578,-60.697294
589,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 9ª DE SANTA FE,COMISARIA 9ª DE SANTA FE,SANTA FE,SANTA FE,,Av. FACUNDO ZUVIRIA 5202,"COMISARIA 9ª DE SANTA FE, Av. FACUNDO ZUVIRIA 5202, SANTA FE, SANTA FE, ",,43,-31.6184911,-60.7051299
354,212,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"DELEGACION ""SANTA FE"" DE LA POLICIA FEDERAL","DELEGACION ""SANTA FE"" DE LA POLICIA FEDERAL",SANTA FE,SANTA FE,,1º DE MAYO 2064 / JUAN DE GARAY 2880,"DELEGACION ""SANTA FE"" DE LA POLICIA FEDERAL, 1º DE MAYO 2064 / JUAN DE GARAY 2880, SANTA FE, SANTA FE, ",Sitio señalizado el 23/07/2014 (placa),43,-31.6403671,-60.708705
626,212,UNIDAD MILITAR EJERCITO,EJÉRCITO,DESTACAMENTO MILITAR DE SANTO TOME ,DESTACAMENTO MILITAR DE SANTO TOME / CASA DE LAS TORTURAS SIN DETERMINAR UBICACION,SANTA FE,SANTA FE,SANTO TOME,SIN DIRECCIÓN,"DESTACAMENTO MILITAR DE SANTO TOME / CASA DE LAS TORTURAS SIN DETERMINAR UBICACION, SIN DIRECCIÓN, SANTA FE, SANTA FE, SANTO TOME",,43,-31.6727704,-60.7689185
522,212,UNIDAD MILITAR EJERCITO,EJÉRCITO,EX REGIMIENTO DE INFANTERIA 12,EX REGIMIENTO DE INFANTERIA 12,SANTA FE,SANTA FE,,Av. GDOR. FREYRE y SALTA,"EX REGIMIENTO DE INFANTERIA 12, Av. GDOR. FREYRE y SALTA, SANTA FE, SANTA FE, ",,44,-31.6479872,-60.7190349
260,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,GUARDIA DE INFANTERIA REFORZADA ,"GUARDIA DE INFANTERIA REFORZADA / UNIDAD REGIONAL I / GIR / COMANDO RADIOELECTRICO / ""ATENAS""",SANTA FE,SANTA FE,,GDOR. NICASIO OROÑO 793,"GUARDIA DE INFANTERIA REFORZADA / UNIDAD REGIONAL I / GIR / COMANDO RADIOELECTRICO / ""ATENAS"", GDOR. NICASIO OROÑO 793, SANTA FE, SANTA FE, ",Sitio señalizado el 23/03/2013 (placa),44,-31.6106578,-60.697294
312,212,HOSPITAL PUBLICO,OTROS,HOSPITAL PILOTO DE SANTA FE,HOSPITAL PILOTO DE SANTA FE,SANTA FE,SANTA FE,,Av. GDOR. FREYRE 2150,"HOSPITAL PILOTO DE SANTA FE, Av. GDOR. FREYRE 2150, SANTA FE, SANTA FE, ",,44,-31.6486185,-60.7191053
545,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,JEFATURA DE POLICIA DE LA PROVINCIA DE SANTA FE,JEFATURA DE POLICIA DE LA PROVINCIA DE SANTA FE,SANTA FE,SANTA FE,,PRIMERA JUNTA 2823,"JEFATURA DE POLICIA DE LA PROVINCIA DE SANTA FE, PRIMERA JUNTA 2823, SANTA FE, SANTA FE, ",,44,-31.6474172,-60.7098933
92,212,ESTABLECIMIENTO PRIVADO,OTROS,TIRO FEDERAL DE SANTA FE,TIRO FEDERAL DE SANTA FE,SANTA FE,SANTA FE,,URQUIZA 751,"TIRO FEDERAL DE SANTA FE, URQUIZA 751, SANTA FE, SANTA FE, ",,44,-31.6661724,-60.7193491
1136,212,DEPENDENCIA SERVICIO PENITENCIARIO PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,UNIDAD PENAL 4 DE SANTA FE (INSTITUTO DE RECUPERACION DE MUJERES) ,"UNIDAD PENAL 4 DE SANTA FE (INSTITUTO DE RECUPERACION DE MUJERES) / HOGAR ""EL BUEN PASTOR"" / HOGAR ""SANTA MARIA EUFRASIA""",SANTA FE,SANTA FE,,URUGUAY 2663,"UNIDAD PENAL 4 DE SANTA FE (INSTITUTO DE RECUPERACION DE MUJERES) / HOGAR ""EL BUEN PASTOR"" / HOGAR ""SANTA MARIA EUFRASIA"", URUGUAY 2663, SANTA FE, SANTA FE, ",,44,-30.2441534,-60.5820676
294,212,OTROS,OTROS,UNION DOCENTES ARGENTINOS (U.D.A.),UNION DOCENTES ARGENTINOS (U.D.A.),SANTA FE,SANTA FE,,"Calle SAN MARTIN (frente a Convento ""San Francisco"")","UNION DOCENTES ARGENTINOS (U.D.A.), Calle SAN MARTIN (frente a Convento ""San Francisco""), SANTA FE, SANTA FE, ",,44,-31.6456005,-60.7166821
1129,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA DE SAN JUSTO (SANTA FE),COMISARIA DE SAN JUSTO (SANTA FE),SANTA FE,SAN JUSTO,,SIN DIRECCIÓN,"COMISARIA DE SAN JUSTO (SANTA FE), SIN DIRECCIÓN, SANTA FE, SAN JUSTO, ",,44,-30.7886557,-60.5924242
586,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,DESTACAMENTO DE POLICIA CAMINERA,DESTACAMENTO DE POLICIA CAMINERA,SANTA FE,SIN ESPECIFICAR,,SIN DIRECCIÓN,"DESTACAMENTO DE POLICIA CAMINERA, SIN DIRECCIÓN, SANTA FE, SIN ESPECIFICAR, ",,44,-31.6106578,-60.697294
1130,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA DE VERA,COMISARIA DE VERA,SANTA FE,VERA,,SIN DIRECCIÓN,"COMISARIA DE VERA, SIN DIRECCIÓN, SANTA FE, VERA, ",,44,-29.4697895,-60.2084007
1122,212,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,"CUARTEL GUARDIA RURAL ""LOS PUMAS""","CUARTEL GUARDIA RURAL ""LOS PUMAS""",SANTA FE,VERA,SANTA FELICIA,SIN DIRECCIÓN,"CUARTEL GUARDIA RURAL ""LOS PUMAS"", SIN DIRECCIÓN, SANTA FE, VERA, SANTA FELICIA",Sitio señalizado el 31/07/2014 (placa),44,-29.3685642,-60.2429719
900,233,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,ALCAIDIA DE SAENZ PEÑA,ALCAIDIA DE SAENZ PEÑA,CHACO,COMANDANTE FERNANDEZ,PRES. ROQUE SAENZ PEÑA,Calle 16 e/19 y 21,"ALCAIDIA DE SAENZ PEÑA, Calle 16 e/19 y 21, CHACO, COMANDANTE FERNANDEZ, PRES. ROQUE SAENZ PEÑA",,45,-26.8004428,-60.4312354
14,233,UNIDAD PENITENCIARIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,ALCAIDIA DE RESISTENCIA ,ALCAIDIA DE RESISTENCIA / U.R.1,CHACO,SAN FERNANDO,RESISTENCIA,USHUAIA s/nº,"ALCAIDIA DE RESISTENCIA / U.R.1, USHUAIA s/nº, CHACO, SAN FERNANDO, RESISTENCIA",UNIDAD PENAL Nº 1 DE RESISTENCIA,45,-27.4637269,-59.0296989
1005,233,VIVIENDA O SIMILAR / PARTICULAR,OTROS,CASA SOBRE RIO PARANA ,CASA SOBRE RIO PARANA / ALCAIDIA / CASA DE TORTURAS / CASA EN CONSTRUCCION / GALPON SIN IDENTIFICAR,CHACO,SAN FERNANDO,BARRANQUERAS,Sobre la costa del río a 1 km aprox. de Puente Gral. Belgrano,"CASA SOBRE RIO PARANA / ALCAIDIA / CASA DE TORTURAS / CASA EN CONSTRUCCION / GALPON SIN IDENTIFICAR, Sobre la costa del río a 1 km aprox. de Puente Gral. Belgrano, CHACO, SAN FERNANDO, BARRANQUERAS",,45,-27.4672465,-58.8632051
1274,233,DEPENDENCIA POLICIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,"DELEGACION ""RESISTENCIA"" DE LA POLICIA FEDERAL","DELEGACION ""RESISTENCIA"" DE LA POLICIA FEDERAL",CHACO,SAN FERNANDO,RESISTENCIA,COLON 234,"DELEGACION ""RESISTENCIA"" DE LA POLICIA FEDERAL, COLON 234, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4662539,-58.9964385
1002,233,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,DIRECCION DE INVESTIGACIONES DE LA POLICIA DEL CHACO ,DIRECCION DE INVESTIGACIONES DE LA POLICIA DEL CHACO / BRIGADA DE INVESTIGACIONES / LA BRIGADA / EL POZO,CHACO,SAN FERNANDO,RESISTENCIA,JUAN B. JUSTO 473,"DIRECCION DE INVESTIGACIONES DE LA POLICIA DEL CHACO / BRIGADA DE INVESTIGACIONES / LA BRIGADA / EL POZO, JUAN B. JUSTO 473, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4518622,-58.9855547
40,233,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,DIRECCION DE INVESTIGACIONES DE LA POLICIA DEL CHACO (1976-1978) ,DIRECCION DE INVESTIGACIONES DE LA POLICIA DEL CHACO (1976-1978) / BRIGADA DE INVESTIGACIONES / LA BRIGADA / EL POZO,CHACO,SAN FERNANDO,RESISTENCIA,MARCELO T. DE ALVEAR 32,"DIRECCION DE INVESTIGACIONES DE LA POLICIA DEL CHACO (1976-1978) / BRIGADA DE INVESTIGACIONES / LA BRIGADA / EL POZO, MARCELO T. DE ALVEAR 32, CHACO, SAN FERNANDO, RESISTENCIA",Frente a Plaza 25 de Mayo ESPACIO DE MEMORIA creado en 2005 (inaugurado en 2006),45,-27.4518622,-58.9855547
1033,233,DEPENDENCIA GENDARMERIA,FUERZA DE SEGURIDAD FEDERAL,"ESCUADRON 51 ""RESISTENCIA"" DE GENDARMERIA NACIONAL","ESCUADRON 51 ""RESISTENCIA"" DE GENDARMERIA NACIONAL",CHACO,SAN FERNANDO,RESISTENCIA,JULIO A. ROCA 535,"ESCUADRON 51 ""RESISTENCIA"" DE GENDARMERIA NACIONAL, JULIO A. ROCA 535, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4477817,-58.992239
1003,233,UNIDAD MILITAR EJERCITO,EJÉRCITO,GRUPO DE ARTILLERIA 7 ,GRUPO DE ARTILLERIA 7 / UNIDAD DE COMANDO AREA 233 / EL REGIMIENTO / REGIMIENTO DE LA LIGURIA / G A 7,CHACO,SAN FERNANDO,RESISTENCIA,Av. 9 DE JULIO 3300,"GRUPO DE ARTILLERIA 7 / UNIDAD DE COMANDO AREA 233 / EL REGIMIENTO / REGIMIENTO DE LA LIGURIA / G A 7, Av. 9 DE JULIO 3300, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4761756,-58.9580549
1008,233,HOSPITAL PUBLICO,OTROS,"HOSPITAL ""DR. JULIO C. PERRANDO""","HOSPITAL ""DR. JULIO C. PERRANDO""",CHACO,SAN FERNANDO,RESISTENCIA,Av. 9 DE JULIO 1100,"HOSPITAL ""DR. JULIO C. PERRANDO"", Av. 9 DE JULIO 1100, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4582358,-58.9753333
1009,233,HOSPITAL PUBLICO,OTROS,HOSPITAL PARA LA MADRE Y EL NIÑO ,HOSPITAL PARA LA MADRE Y EL NIÑO / PEDIATRICO,CHACO,SAN FERNANDO,RESISTENCIA,JUAN D. PERON 330,"HOSPITAL PARA LA MADRE Y EL NIÑO / PEDIATRICO, JUAN D. PERON 330, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4499348,-58.9906798
1004,233,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,JEFATURA DE POLICIA DE LA PROVINCIA DEL CHACO,JEFATURA DE POLICIA DE LA PROVINCIA DEL CHACO,CHACO,SAN FERNANDO,RESISTENCIA,Av. 25 DE MAYO 1410,"JEFATURA DE POLICIA DE LA PROVINCIA DEL CHACO, Av. 25 DE MAYO 1410, CHACO, SAN FERNANDO, RESISTENCIA",,45,-27.4396075,-58.9989369
347,233,UNIDAD PENITENCIARIA FEDERAL,FUERZA DE SEGURIDAD FEDERAL,UNIDAD PENAL 7 DE RESISTENCIA ,UNIDAD PENAL 7 DE RESISTENCIA / PRISION REGIONAL DEL NORTE (U.7),CHACO,SAN FERNANDO,RESISTENCIA,Av. LAS HERAS 1555 y Av. EDISON,"UNIDAD PENAL 7 DE RESISTENCIA / PRISION REGIONAL DEL NORTE (U.7), Av. LAS HERAS 1555 y Av. EDISON, CHACO, SAN FERNANDO, RESISTENCIA",Sitio señalizado el 13/12/2012 (cartel),45,-27.4699687,-58.9930506
554,313,DEPENDENCIA POLICIA PROVINCIAL,FUERZA DE SEGURIDAD PROVINCIAL,COMISARIA 9ª DE CATAMARCA,COMISARIA 9ª DE CATAMARCA,CATAMARCA,SAN FERNANDO DEL VALLE DE CATAMARCA,,AMBAR y SAN PEDRO,"COMISARIA 9ª DE CATAMARCA, AMBAR y SAN PEDRO, CATAMARCA, SAN FERNANDO DEL VALLE DE CATAMARCA, ",,46,-28.469581,-65.7795441
